Product_ID,Gender,Age_Group,Marital_Status,State,Orders,Amount
P00144642,F,26-35,1,Himachal Pradesh,3,7035
P00150542,F,36-45,1,Himachal Pradesh,4,7035
P00193642,F,0-17,0,Jharkhand,4,7035
P00051842,M,26-35,1,Maharashtra,3,7035
P00052242,M,26-35,0,Uttarakhand,1,7035
P00117742,M,26-35,1,Delhi,4,7034
P00245642,M,51-55,0,Maharashtra,3,7034
P00248542,M,26-35,0,Uttar Pradesh,1,7034
P00172842,F,18-25,1,Bihar,4,7033
P00093342,F,55+,0,Bihar,1,7033
P00052142,M,36-45,1,Delhi,4,7033
P00280442,M,36-45,0,Jharkhand,3,7033
P00057942,F,26-35,0,Maharashtra,3,7033
P00320942,F,26-35,1,Bihar,3,7032
P00190542,F,36-45,1,Gujarat,4,7032
P00183442,M,26-35,0,Karnataka,3,7032
P00369042,F,18-25,1,Uttar Pradesh,2,7032
P00137542,F,26-35,0,Maharashtra,3,7031
P00247142,F,26-35,1,Uttar Pradesh,3,7031
P00045642,M,0-17,0,Uttar Pradesh,2,7030
P00024642,F,26-35,0,Uttar Pradesh,1,7030
P00182242,M,26-35,1,Andhra Pradesh,3,7029
P00110842,F,18-25,1,Maharashtra,2,7028
P00286742,F,55+,1,Uttar Pradesh,2,7028
P00248542,M,26-35,1,Karnataka,3,7027
P00295842,M,18-25,0,Delhi,3,7026
P00219942,F,51-55,1,Himachal Pradesh,4,7026
P00357742,M,51-55,0,Karnataka,1,7026
P00212242,F,51-55,0,Madhya Pradesh,3,7026
P00118142,F,36-45,0,Uttar Pradesh,4,7026
P00113642,F,36-45,0,Uttar Pradesh,3,7026
P00123042,M,26-35,0,Karnataka,2,7025
P00127742,F,36-45,0,Karnataka,1,7025
P00184042,F,18-25,1,Himachal Pradesh,1,7024
P00016442,F,51-55,0,Himachal Pradesh,3,7024
P00110542,F,18-25,0,Karnataka,3,7024
P00214142,F,26-35,1,Uttar Pradesh,2,7024
P00317842,F,36-45,1,Andhra Pradesh,1,7023
P00334642,F,36-45,0,Himachal Pradesh,4,7023
P00320742,F,26-35,1,Kerala,1,7023
P00339542,F,26-35,1,Madhya Pradesh,1,7023
P00349742,M,36-45,0,Maharashtra,4,7023
P00196542,M,26-35,0,Uttar Pradesh,4,7023
P00042142,F,26-35,1,Andhra Pradesh,4,7022
P00327242,F,18-25,0,Kerala,3,7022
P00154642,F,26-35,1,Kerala,4,7022
P00080042,F,26-35,0,Madhya Pradesh,4,7022
P00145642,M,18-25,0,Maharashtra,1,7022
P00085042,F,26-35,0,Maharashtra,1,7022
P00351142,M,26-35,0,Delhi,1,7020
P00102642,F,26-35,0,Himachal Pradesh,1,7020
P00130642,F,18-25,1,Karnataka,4,7020
P00313542,F,26-35,0,Delhi,4,7019
P00090942,F,36-45,1,Madhya Pradesh,1,7019
P00168542,F,18-25,1,Uttar Pradesh,1,7019
P00197342,M,26-35,1,Uttar Pradesh,1,7019
P0097742,M,18-25,0,Uttar Pradesh,3,7018
P00155442,M,26-35,1,Uttar Pradesh,3,7018
P00131042,F,26-35,1,Andhra Pradesh,2,7017
P00220742,F,26-35,0,Kerala,4,7017
P00037442,F,36-45,1,Maharashtra,2,7017
P00004642,M,51-55,1,Maharashtra,2,7017
P00017042,M,18-25,0,Uttar Pradesh,3,7017
P00047942,M,36-45,0,Himachal Pradesh,4,7016
P00362642,M,36-45,0,Uttar Pradesh,3,7016
P00101842,F,55+,0,Uttar Pradesh,4,7016
P00033042,M,51-55,0,Delhi,2,7015
P00350942,F,36-45,0,Gujarat,3,7015
P00331942,F,26-35,0,Karnataka,4,7015
P00278042,F,51-55,0,Himachal Pradesh,4,7014
P00321742,F,26-35,0,Uttar Pradesh,1,7014
P00129542,F,36-45,0,Maharashtra,3,7013
P00276642,F,46-50,1,Rajasthan,3,7013
P00248942,F,26-35,1,Uttarakhand,2,7013
P00031142,F,26-35,1,Bihar,3,7012
P00221442,F,36-45,0,Madhya Pradesh,2,7012
P00127242,F,18-25,0,Andhra Pradesh,3,7011
P00246242,F,26-35,0,Himachal Pradesh,2,7011
P00114142,F,51-55,1,Jharkhand,3,7011
P00044442,F,26-35,0,Karnataka,4,7011
P00110742,F,26-35,1,Kerala,1,7011
P00065042,F,18-25,1,Uttar Pradesh,1,7011
P00052142,M,26-35,0,Uttar Pradesh,1,7011
P00250242,F,26-35,1,Bihar,2,7010
P0097342,M,26-35,0,Karnataka,3,7010
P00025642,M,36-45,0,Maharashtra,2,7010
P00110842,F,36-45,0,Uttar Pradesh,3,7010
P00035942,F,51-55,0,Uttar Pradesh,3,7010
P00142942,M,26-35,0,Uttarakhand,3,7010
P00117642,F,36-45,1,Karnataka,3,7009
P00066242,F,36-45,0,Himachal Pradesh,4,7008
P00218542,F,36-45,0,Himachal Pradesh,2,7008
P00271142,F,55+,1,Kerala,2,7008
P00058642,F,36-45,1,Uttar Pradesh,1,7007
P00331242,M,46-50,0,Uttarakhand,4,7007
P00001442,F,36-45,0,Haryana,4,7006
P00369742,F,18-25,0,Karnataka,4,7006
P00278042,F,36-45,1,Maharashtra,4,7006
P00116142,F,18-25,0,Uttar Pradesh,1,7006
P00329442,F,36-45,0,Andhra Pradesh,3,7005
P00146742,F,26-35,0,Bihar,1,7005
P00233342,F,26-35,1,Haryana,2,7005
P00112542,M,26-35,0,Uttar Pradesh,3,7005
P00158342,F,26-35,0,Uttar Pradesh,3,7005
P00220342,F,36-45,0,Uttarakhand,4,7005
P00014642,M,18-25,1,Karnataka,3,7004
P00249642,M,18-25,1,Karnataka,3,7004
P00005042,F,26-35,0,Gujarat,4,7003
P00035242,M,18-25,0,Madhya Pradesh,2,7003
P00319042,M,26-35,1,Maharashtra,2,7003
P00108842,F,46-50,0,Maharashtra,4,7003
P00129642,F,36-45,1,Jharkhand,1,7002
P00106042,F,51-55,0,Kerala,2,7002
P00034742,F,26-35,1,Gujarat,1,7001
P00075542,F,26-35,0,Madhya Pradesh,1,7001
P00339342,M,18-25,0,Punjab,3,7001
P00100842,M,26-35,0,Haryana,3,7000
P00127342,F,36-45,0,Uttar Pradesh,1,6999
P00345742,F,26-35,0,Gujarat,4,6998
P00293742,M,36-45,1,Uttar Pradesh,4,6998
P00196642,F,26-35,0,Maharashtra,1,6996
P00111142,F,26-35,1,Uttar Pradesh,3,6996
P00259342,M,46-50,1,Maharashtra,4,6995
P00142942,F,18-25,0,Uttar Pradesh,1,6995
P00106042,M,36-45,0,Uttar Pradesh,2,6995
P00070342,F,18-25,1,Andhra Pradesh,1,6994
P00104842,F,46-50,1,Bihar,3,6994
P00165442,F,26-35,0,Gujarat,1,6994
P00355142,F,26-35,0,Uttar Pradesh,4,6994
P00338542,F,26-35,1,Himachal Pradesh,1,6993
P00367142,M,26-35,0,Maharashtra,4,6993
P00121142,F,26-35,1,Punjab,4,6993
P00128342,M,18-25,1,Bihar,4,6992
P00124042,F,26-35,1,Maharashtra,4,6992
P00113642,F,46-50,1,Madhya Pradesh,1,6991
P00210042,F,26-35,0,Uttar Pradesh,3,6991
P00270942,F,36-45,0,Uttarakhand,3,6991
P00001942,M,51-55,0,Bihar,2,6990
P00016542,F,18-25,0,Uttar Pradesh,1,6990
P00000242,F,26-35,0,Uttar Pradesh,1,6989
P00121642,F,51-55,1,Jharkhand,2,6988
P00145842,F,26-35,1,Uttar Pradesh,2,6988
P00057442,F,26-35,0,Uttar Pradesh,2,6988
P00123742,M,0-17,1,Andhra Pradesh,1,6985
P00212342,M,51-55,1,Uttar Pradesh,2,6985
P00249642,M,18-25,0,Himachal Pradesh,4,6984
P00190742,M,26-35,0,Uttar Pradesh,2,6983
P00237542,M,26-35,0,Jharkhand,3,6982
P00041542,M,26-35,1,Andhra Pradesh,2,6981
P00084342,F,36-45,0,Andhra Pradesh,4,6981
P00156442,F,26-35,1,Bihar,4,6981
P00021142,M,26-35,0,Gujarat,1,6981
P00150342,F,26-35,0,Haryana,2,6981
P00070942,M,46-50,0,Maharashtra,2,6981
P00288942,F,26-35,0,Uttar Pradesh,2,6981
P00273842,M,36-45,0,Karnataka,2,6980
P00025942,F,36-45,0,Uttarakhand,4,6980
P00070942,F,18-25,1,Bihar,4,6979
P00199442,F,26-35,0,Haryana,2,6978
P00085942,F,0-17,0,Himachal Pradesh,3,6978
P00120642,F,18-25,1,Karnataka,1,6978
P00177642,F,26-35,0,Karnataka,4,6978
P00005042,M,36-45,1,Karnataka,2,6978
P00273542,M,36-45,0,Bihar,4,6977
P00221542,F,26-35,1,Haryana,2,6977
P00208742,F,46-50,0,Karnataka,2,6977
P00085342,F,26-35,0,Uttar Pradesh,4,6977
P00000642,F,26-35,0,Uttarakhand,3,6977
P00003242,F,26-35,0,Jharkhand,4,6976
P00113142,F,46-50,0,Uttarakhand,4,6976
P00087042,M,36-45,0,Maharashtra,4,6975
P00112942,F,26-35,1,Maharashtra,1,6974
P00246742,M,55+,0,Gujarat,2,6973
P00145042,F,0-17,0,Uttar Pradesh,4,6973
P00001942,F,26-35,1,Delhi,4,6972
P00102142,M,26-35,0,Uttar Pradesh,2,6972
P0099042,M,36-45,1,Andhra Pradesh,1,6971
P00220342,F,26-35,1,Bihar,2,6971
P00159442,M,36-45,0,Karnataka,4,6971
P00288042,F,36-45,1,Haryana,1,6970
P00016042,F,18-25,1,Himachal Pradesh,3,6970
P00163442,F,36-45,0,Jharkhand,4,6970
P00155042,M,36-45,1,Uttar Pradesh,2,6970
P00116942,F,46-50,1,Jharkhand,2,6969
P00145042,F,36-45,1,Kerala,4,6969
P00251342,F,18-25,0,Kerala,2,6968
P00148342,M,46-50,1,Madhya Pradesh,3,6968
P00364042,M,46-50,0,Uttar Pradesh,4,6968
P00179642,F,26-35,0,Maharashtra,2,6967
P00295942,F,26-35,0,Gujarat,2,6966
P00282442,F,46-50,0,Haryana,4,6966
P00010742,F,46-50,1,Maharashtra,3,6966
P00110042,F,26-35,0,Himachal Pradesh,3,6965
P00233942,M,26-35,1,Karnataka,2,6965
P00146042,F,26-35,0,Kerala,4,6965
P00042842,F,26-35,0,Uttar Pradesh,2,6965
P00025942,F,18-25,0,Andhra Pradesh,4,6964
P00194042,F,26-35,1,Andhra Pradesh,4,6964
P00044142,F,36-45,1,Kerala,3,6964
P00016642,M,18-25,0,Uttar Pradesh,1,6964
P00230842,F,18-25,0,Uttar Pradesh,3,6963
P00184742,M,26-35,0,Uttar Pradesh,2,6963
P00251342,F,26-35,0,Haryana,1,6962
P00163242,M,18-25,0,Maharashtra,4,6962
P00220742,F,36-45,1,Maharashtra,1,6962
P00182242,F,26-35,0,Uttar Pradesh,2,6962
P00338442,F,55+,0,Gujarat,2,6960
P00344342,F,26-35,0,Uttar Pradesh,3,6960
P00243942,F,36-45,0,Uttarakhand,1,6960
P00101242,F,51-55,0,Himachal Pradesh,2,6959
P00194542,M,26-35,0,Kerala,1,6959
P00194542,M,26-35,0,Rajasthan,2,6959
P00356742,F,36-45,0,Haryana,4,6958
P00019142,F,18-25,0,Madhya Pradesh,1,6958
P00362642,M,55+,1,Madhya Pradesh,1,6958
P00329242,M,51-55,0,Maharashtra,3,6957
P00120442,F,36-45,1,Himachal Pradesh,4,6956
P00250842,F,26-35,0,Kerala,4,6956
P00129242,F,18-25,0,Uttar Pradesh,2,6956
P00146842,F,51-55,1,Uttar Pradesh,1,6956
P00333642,F,26-35,1,Himachal Pradesh,4,6955
P00173842,M,18-25,0,Andhra Pradesh,3,6954
P00101342,F,36-45,0,Andhra Pradesh,2,6954
P00085242,F,26-35,1,Gujarat,4,6954
P00250642,M,26-35,0,Karnataka,4,6954
P00158542,F,51-55,0,Maharashtra,3,6954
P00117042,F,26-35,1,Uttar Pradesh,3,6954
P00026142,M,26-35,0,Gujarat,3,6953
P00145042,F,26-35,1,Kerala,2,6953
P00298242,F,46-50,0,Maharashtra,4,6953
P00254442,F,18-25,0,Uttar Pradesh,1,6952
P00120742,F,46-50,0,Uttarakhand,3,6952
P00343742,F,46-50,0,Haryana,1,6951
P00014542,F,0-17,0,Kerala,2,6951
P00001442,F,18-25,0,Uttar Pradesh,3,6951
P00218042,F,46-50,1,Uttarakhand,4,6951
P00048442,F,26-35,0,Bihar,2,6950
P00252942,M,26-35,0,Jharkhand,2,6950
P00284842,F,46-50,1,Kerala,1,6950
P00245642,F,26-35,0,Bihar,1,6949
P00249142,F,26-35,0,Kerala,2,6949
P00128942,F,26-35,1,Uttar Pradesh,1,6949
P00128742,F,36-45,1,Uttar Pradesh,1,6949
P00219242,M,26-35,1,Andhra Pradesh,1,6948
P00000542,M,36-45,0,Andhra Pradesh,4,6948
P00034842,M,26-35,0,Haryana,1,6948
P00265242,M,26-35,0,Jharkhand,1,6948
P00102642,F,26-35,1,Kerala,1,6948
P00317842,F,26-35,0,Uttarakhand,1,6948
P00265142,F,46-50,1,Bihar,2,6947
P00279542,M,51-55,0,Jharkhand,3,6947
P00337542,M,18-25,1,Andhra Pradesh,1,6946
P00278642,M,51-55,0,Delhi,4,6946
P00110742,F,36-45,1,Jharkhand,1,6946
P00313042,F,26-35,1,Bihar,2,6945
P00057442,M,26-35,0,Gujarat,1,6945
P00274242,F,36-45,1,Himachal Pradesh,2,6945
P00359942,M,18-25,0,Punjab,3,6945
P00112142,F,36-45,1,Punjab,1,6945
P00111542,F,18-25,0,Uttar Pradesh,4,6945
P00260242,F,55+,0,Himachal Pradesh,1,6944
P00280842,F,51-55,0,Jharkhand,1,6944
P00346142,F,26-35,0,Punjab,1,6944
P00124242,M,18-25,0,Andhra Pradesh,1,6943
P00146142,M,36-45,0,Andhra Pradesh,3,6943
P00053942,F,26-35,0,Bihar,3,6943
P00132842,F,26-35,0,Madhya Pradesh,2,6943
P00112542,F,36-45,1,Karnataka,1,6942
P00178942,M,18-25,0,Maharashtra,3,6942
P00265342,M,46-50,0,Uttar Pradesh,4,6942
P00221542,M,0-17,0,Karnataka,4,6941
P00048442,F,18-25,0,Rajasthan,1,6941
P00065242,M,36-45,1,Bihar,1,6939
P00111742,F,26-35,1,Uttar Pradesh,2,6939
P00237542,F,55+,0,Delhi,2,6938
P00184142,M,26-35,0,Jharkhand,3,6938
P00356742,F,26-35,0,Bihar,1,6937
P00233442,F,51-55,0,Himachal Pradesh,4,6937
P00034942,F,18-25,1,Maharashtra,1,6936
P00042142,F,36-45,1,Telangana,2,6936
P00250242,F,26-35,1,Himachal Pradesh,4,6935
P00338442,F,36-45,0,Punjab,2,6935
P00150842,F,26-35,0,Uttar Pradesh,1,6935
P00129642,F,26-35,0,Andhra Pradesh,2,6934
P00294842,M,51-55,1,Karnataka,1,6933
P00214842,F,26-35,0,Uttar Pradesh,1,6933
P00304142,F,18-25,0,Uttar Pradesh,2,6932
P00128942,F,26-35,1,Karnataka,1,6931
P00285242,F,36-45,1,Uttar Pradesh,4,6931
P00024642,M,46-50,0,Bihar,4,6930
P00028742,M,26-35,1,Kerala,3,6930
P00113142,F,36-45,0,Uttarakhand,3,6930
P00278242,F,0-17,1,Kerala,2,6929
P00057642,M,26-35,0,Maharashtra,1,6929
P00311542,M,18-25,1,Uttarakhand,2,6929
P00179842,F,18-25,1,Uttarakhand,3,6929
P00295942,M,36-45,1,Delhi,1,6928
P00184942,F,18-25,1,Uttar Pradesh,3,6928
P00216142,F,51-55,1,Uttar Pradesh,1,6928
P00111642,F,26-35,1,Haryana,4,6927
P00021742,F,26-35,0,Himachal Pradesh,4,6927
P00244142,F,26-35,0,Uttar Pradesh,2,6927
P00346342,F,36-45,0,Uttar Pradesh,2,6927
P00174542,F,51-55,0,Bihar,3,6926
P00078142,M,0-17,0,Gujarat,4,6926
P00101742,F,26-35,0,Kerala,2,6926
P00152742,M,18-25,1,Rajasthan,4,6925
P00001042,M,26-35,0,Uttar Pradesh,1,6925
P00114142,F,46-50,0,Uttar Pradesh,2,6925
P00324642,F,26-35,1,Karnataka,4,6924
P00289042,F,26-35,0,Jharkhand,2,6923
P00116242,F,36-45,1,Jharkhand,1,6923
P00119342,F,26-35,0,Karnataka,2,6923
P00198042,F,36-45,0,Kerala,2,6923
P00304042,F,46-50,1,Kerala,4,6923
P00271042,F,36-45,0,Madhya Pradesh,1,6923
P00003942,M,55+,0,Maharashtra,2,6923
P00012242,M,18-25,0,Uttar Pradesh,2,6923
P00324942,F,26-35,0,Kerala,4,6922
P00256642,F,36-45,1,Madhya Pradesh,2,6922
P00062842,F,26-35,1,Himachal Pradesh,2,6921
P00220442,F,26-35,1,Jharkhand,2,6921
P00282442,F,36-45,0,Maharashtra,3,6921
P00068642,F,46-50,1,Karnataka,3,6920
P00051142,M,0-17,0,Uttar Pradesh,1,6920
P00342142,F,26-35,0,Uttar Pradesh,3,6920
P00159442,M,26-35,1,Delhi,2,6919
P00169742,F,18-25,0,Gujarat,3,6919
P00346842,M,26-35,1,Karnataka,2,6919
P00361642,F,46-50,0,Haryana,1,6918
P00346342,F,26-35,0,Rajasthan,4,6918
P00265242,M,26-35,0,Uttar Pradesh,1,6918
P00251742,F,46-50,0,Uttar Pradesh,3,6918
P00133742,M,26-35,1,Uttarakhand,3,6918
P00018142,F,36-45,0,Karnataka,1,6917
P00153842,M,26-35,0,Telangana,1,6917
P00102642,F,51-55,0,Uttar Pradesh,2,6916
P00028542,F,18-25,1,Himachal Pradesh,2,6915
P00101442,F,26-35,0,Himachal Pradesh,4,6915
P00351042,F,26-35,1,Maharashtra,1,6915
P00212742,M,36-45,0,Maharashtra,1,6915
P00145442,F,18-25,1,Uttar Pradesh,2,6915
P00221042,F,26-35,1,Karnataka,4,6913
P00080342,F,26-35,1,Uttar Pradesh,2,6913
P00028442,F,18-25,0,Uttarakhand,3,6913
P00003242,M,26-35,1,Andhra Pradesh,4,6912
P00111242,F,26-35,0,Himachal Pradesh,4,6912
P00288642,M,36-45,1,Maharashtra,1,6912
P00116542,M,36-45,1,Uttar Pradesh,1,6912
P00114142,F,55+,0,Karnataka,4,6911
P00144642,F,26-35,0,Uttar Pradesh,3,6911
P00216142,F,36-45,1,Uttar Pradesh,4,6911
P00240142,F,18-25,1,Karnataka,1,6910
P0096442,M,36-45,1,Karnataka,2,6910
P00172842,M,18-25,1,Kerala,1,6910
P00221142,F,36-45,1,Gujarat,2,6909
P00213242,M,51-55,0,Kerala,4,6909
P00124342,M,26-35,0,Uttar Pradesh,1,6909
P00273942,M,51-55,0,Karnataka,1,6908
P00280842,F,26-35,0,Kerala,2,6908
P00272542,F,46-50,0,Telangana,3,6908
P0095742,M,26-35,0,Uttar Pradesh,3,6908
P00075342,F,26-35,1,Bihar,3,6907
P00202242,F,26-35,1,Haryana,2,6907
P00308242,F,26-35,0,Jharkhand,4,6907
P00112142,F,18-25,1,Uttar Pradesh,3,6906
P00326742,F,18-25,0,Bihar,4,6905
P00176842,F,26-35,1,Himachal Pradesh,2,6904
P00273942,F,26-35,1,Uttar Pradesh,3,6904
P00145042,F,0-17,0,Kerala,3,6903
P00118542,F,26-35,1,Maharashtra,4,6903
P00150942,F,26-35,0,Maharashtra,2,6903
P00063342,F,26-35,0,Jharkhand,4,6902
P00178642,F,36-45,1,Uttar Pradesh,1,6902
P00059642,F,26-35,0,Uttarakhand,2,6902
P00069042,F,46-50,1,Jharkhand,4,6901
P00093642,F,36-45,1,Kerala,3,6901
P00250242,F,36-45,0,Uttar Pradesh,2,6901
P00289942,F,26-35,0,Andhra Pradesh,2,6900
P00304842,F,26-35,1,Jharkhand,3,6900
P00136842,F,36-45,0,Maharashtra,4,6900
P00298542,F,36-45,1,Andhra Pradesh,1,6899
P00037042,F,36-45,1,Himachal Pradesh,1,6899
P00354942,F,26-35,0,Karnataka,1,6899
P00113242,F,51-55,0,Maharashtra,4,6899
P00110542,F,55+,0,Maharashtra,3,6899
P00057342,F,36-45,0,Uttarakhand,2,6899
P00118442,M,26-35,0,Maharashtra,4,6898
P00169642,M,26-35,1,Maharashtra,2,6898
P00111842,F,46-50,1,Uttarakhand,2,6897
P00240142,F,0-17,0,Bihar,1,6895
P00321342,M,26-35,1,Kerala,2,6895
P00226342,M,46-50,1,Andhra Pradesh,1,6894
P00147942,F,46-50,0,Karnataka,1,6894
P00251942,F,26-35,0,Uttarakhand,1,6894
P00053342,F,26-35,0,Himachal Pradesh,3,6893
P00272142,F,26-35,0,Madhya Pradesh,4,6893
P00129342,F,46-50,0,Bihar,3,6892
P00282042,F,0-17,0,Karnataka,3,6892
P00085042,F,36-45,0,Uttar Pradesh,1,6892
P00273742,F,36-45,0,Uttar Pradesh,4,6891
P00233842,F,36-45,0,Uttarakhand,3,6891
P00150542,F,0-17,0,Uttar Pradesh,4,6890
P00157542,F,18-25,1,Uttar Pradesh,2,6890
P00240642,F,26-35,1,Uttar Pradesh,4,6890
P00280442,M,46-50,0,Uttarakhand,1,6890
P00302742,F,18-25,1,Haryana,3,6889
P00007742,M,26-35,1,Maharashtra,3,6889
P00348642,F,26-35,0,Himachal Pradesh,3,6888
P00010742,F,51-55,0,Himachal Pradesh,4,6888
P00260442,F,26-35,1,Delhi,4,6886
P00050342,F,26-35,0,Karnataka,4,6886
P00128942,M,18-25,1,Uttar Pradesh,3,6886
P00057342,F,26-35,0,Uttarakhand,3,6886
P00113542,M,46-50,0,Bihar,3,6885
P00106042,F,26-35,1,Himachal Pradesh,4,6885
P00031042,F,46-50,1,Uttar Pradesh,2,6884
P00128142,F,36-45,1,Gujarat,4,6883
P00251342,M,18-25,1,Haryana,2,6883
P00074342,M,26-35,1,Delhi,4,6882
P00033342,F,26-35,0,Karnataka,2,6882
P00178142,F,26-35,1,Kerala,1,6882
P00328142,M,36-45,0,Himachal Pradesh,4,6881
P00032042,M,26-35,1,Uttar Pradesh,1,6881
P00177142,F,55+,0,Uttarakhand,3,6881
P00281042,F,46-50,0,Delhi,1,6880
P00034842,F,36-45,1,Karnataka,4,6880
P00306042,F,26-35,0,Uttarakhand,4,6880
P00334242,F,26-35,1,Uttarakhand,2,6880
P00153842,F,36-45,0,Maharashtra,3,6879
P00231142,F,36-45,0,Karnataka,4,6878
P00165442,F,26-35,1,Maharashtra,4,6878
P00061142,M,51-55,0,Uttarakhand,2,6878
P00236342,M,26-35,0,Andhra Pradesh,4,6877
P00150542,M,26-35,1,Andhra Pradesh,4,6877
P00120042,F,18-25,1,Gujarat,1,6877
P00005642,F,18-25,0,Himachal Pradesh,3,6877
P00106042,M,26-35,0,Karnataka,4,6877
P00133742,F,18-25,0,Kerala,2,6876
P00215442,F,36-45,0,Uttarakhand,2,6876
P00294442,F,55+,1,Haryana,4,6875
P00336942,F,26-35,1,Kerala,2,6875
P00145942,F,26-35,1,Uttar Pradesh,4,6874
P00108342,F,18-25,0,Maharashtra,3,6873
P00251542,F,51-55,1,Maharashtra,3,6873
P00221142,F,36-45,0,Uttar Pradesh,1,6873
P00029542,F,36-45,1,Uttarakhand,1,6873
P00078642,F,26-35,0,Gujarat,3,6872
P00155642,M,51-55,1,Karnataka,3,6872
P00112142,F,26-35,0,Uttarakhand,1,6872
P00232342,F,36-45,1,Maharashtra,2,6871
P00191942,F,36-45,1,Haryana,2,6870
P00183642,F,46-50,0,Haryana,2,6870
P00056842,F,26-35,1,Karnataka,3,6870
P00086042,M,18-25,0,Maharashtra,1,6870
P00025442,F,18-25,0,Uttar Pradesh,4,6870
P00047942,F,55+,1,Uttar Pradesh,2,6870
P00343042,F,36-45,1,Haryana,4,6868
P00115542,F,51-55,1,Himachal Pradesh,2,6868
P00088542,F,55+,1,Uttarakhand,4,6868
P00150542,F,51-55,1,Bihar,3,6866
P00295942,M,36-45,1,Haryana,2,6866
P00295942,M,36-45,1,Punjab,4,6866
P00202542,M,36-45,1,Himachal Pradesh,4,6865
P00157142,F,26-35,0,Jharkhand,4,6865
P00025442,F,26-35,0,Karnataka,4,6865
P00237542,F,0-17,0,Uttar Pradesh,4,6864
P00184242,F,26-35,0,Uttar Pradesh,2,6864
P00289342,F,26-35,0,Maharashtra,3,6863
P00217442,F,26-35,0,Kerala,3,6862
P00079742,F,18-25,1,Madhya Pradesh,3,6862
P00349942,M,18-25,1,Uttar Pradesh,1,6862
P00103042,F,18-25,0,Uttarakhand,1,6862
P00100642,F,18-25,1,Himachal Pradesh,3,6861
P00161942,F,36-45,0,Jharkhand,3,6861
P00026642,F,26-35,1,Kerala,3,6861
P00089042,F,26-35,0,Madhya Pradesh,2,6861
P00344142,F,55+,0,Haryana,2,6860
P00327642,F,18-25,0,Himachal Pradesh,2,6860
P00110642,F,26-35,0,Karnataka,3,6860
P00204242,F,36-45,0,Karnataka,1,6860
P00219942,F,18-25,0,Andhra Pradesh,1,6858
P00212242,F,36-45,1,Haryana,1,6858
P00221442,F,18-25,1,Himachal Pradesh,3,6858
P00106042,F,51-55,0,Uttarakhand,2,6857
P00279442,M,26-35,0,Karnataka,2,6856
P00118042,F,26-35,1,Rajasthan,3,6856
P00051142,F,18-25,0,Uttar Pradesh,3,6856
P0095842,M,26-35,0,Delhi,4,6855
P00268742,M,18-25,1,Himachal Pradesh,2,6855
P00287742,F,26-35,0,Uttar Pradesh,2,6855
P00149342,F,26-35,0,Bihar,2,6853
P00243242,F,51-55,1,Gujarat,2,6853
P00119742,F,26-35,0,Karnataka,4,6853
P00349742,M,18-25,0,Madhya Pradesh,3,6853
P00205842,M,26-35,0,Maharashtra,3,6853
P00035242,F,36-45,1,Kerala,4,6852
P00134942,M,26-35,0,Delhi,3,6839
P00028542,F,36-45,0,Andhra Pradesh,4,6835
P00084842,F,36-45,0,Himachal Pradesh,1,6833
P00304642,F,26-35,1,Himachal Pradesh,2,6830
P00015242,F,26-35,0,Jharkhand,1,6788
P00252742,F,26-35,1,Uttar Pradesh,4,6778
P00110942,F,26-35,1,Karnataka,3,6766
P00249142,F,26-35,1,Himachal Pradesh,2,6751
P00186642,F,18-25,1,Karnataka,1,6738
P00156442,F,51-55,0,Gujarat,4,6735
P00234542,F,51-55,0,Maharashtra,1,6721
P00015242,F,26-35,0,Karnataka,1,6719
P00109842,M,36-45,1,Delhi,1,6702
P00111942,F,46-50,0,Bihar,2,6682
P00183442,M,36-45,0,Bihar,1,6675
P00271042,F,26-35,1,Karnataka,2,6671
P00343042,F,36-45,0,Maharashtra,3,6670
P00195742,M,46-50,1,Madhya Pradesh,2,6666
P00003642,M,55+,1,Himachal Pradesh,2,6644
P00135542,F,36-45,0,Maharashtra,4,6631
P00085942,M,0-17,1,Maharashtra,4,6595
P00007742,F,26-35,0,Uttar Pradesh,4,6595
P00120342,F,51-55,1,Maharashtra,4,6590
P00111742,F,26-35,1,Maharashtra,1,6572
P00128042,F,36-45,0,Jharkhand,2,6570
P00316842,F,46-50,0,Haryana,4,6548
P00186642,F,36-45,1,Uttar Pradesh,2,6533
P00342742,M,55+,1,Madhya Pradesh,3,6531
P00001042,F,26-35,0,Himachal Pradesh,1,6522
P00295942,F,26-35,1,Karnataka,2,6480
P00278642,M,26-35,0,Uttar Pradesh,4,6464
P00059442,M,18-25,0,Haryana,4,6463
P00059442,M,18-25,0,Rajasthan,1,6463
P00188442,M,36-45,0,Delhi,2,6451
P00149642,M,36-45,0,Jharkhand,2,6446
P00190542,F,26-35,1,Maharashtra,3,6422
P00087242,M,36-45,1,Andhra Pradesh,2,6421
P00177942,M,36-45,0,Gujarat,4,6393
P00048142,F,36-45,1,Jharkhand,2,6356
P00033042,F,18-25,0,Karnataka,4,6350
P00084042,M,26-35,0,Himachal Pradesh,4,6204
P00338442,M,26-35,1,Rajasthan,4,6204
P00144242,F,26-35,1,Andhra Pradesh,2,6203
P00002942,F,0-17,0,Maharashtra,3,6203
P00002942,F,0-17,0,Maharashtra,4,6203
P00306042,M,18-25,1,Jharkhand,1,6202
P00306042,M,18-25,1,Jharkhand,2,6202
P00106642,F,51-55,0,Punjab,1,6202
